timestamp, source,"url","data"
1646914693.311923, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_gW_O/u1i8/2.0.650/css/homepage.min.css","{'frameId': 0, 'fromCache': False, 'initiator': 'https://www.seznam.cz', 'ip': '77.75.74.139', 'method': 'GET', 'parentFrameId': -1, 'requestId': '507', 'statusCode': 200, 'statusLine': 'HTTP/1.1 200', 'tabId': 31, 'timeStamp': 1646914693311.923, 'type': 'stylesheet', 'url': 'https://d32-a.sdn.cz/d_32/c_static_gW_O/u1i8/2.0.650/css/homepage.min.css'}"
1646914693.312333, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/mapy.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '510', 'tabId': 31, 'timeStamp': 1646914693312.333, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/mapy.svg'}"
1646914693.313392, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QN_CN/G5AEBj.png","{'frameId': 0, 'fromCache': True, 'initiator': 'https://www.seznam.cz', 'ip': '77.75.75.104', 'method': 'GET', 'parentFrameId': -1, 'requestId': '509', 'statusCode': 200, 'statusLine': 'HTTP/1.1 200', 'tabId': 31, 'timeStamp': 1646914693313.3918, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QN_CN/G5AEBj.png'}"
1646914693.317958, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/jizdni-rady.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '511', 'tabId': 31, 'timeStamp': 1646914693317.958, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/jizdni-rady.svg'}"
1646914693.319609, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/bazar.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '512', 'tabId': 31, 'timeStamp': 1646914693319.609, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/bazar.svg'}"
1646914693.3197482, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/reality.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '513', 'tabId': 31, 'timeStamp': 1646914693319.748, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/reality.svg'}"
1646914693.319908, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/tv-program.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '514', 'tabId': 31, 'timeStamp': 1646914693319.908, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/tv-program.svg'}"
1646914693.32018, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/auto.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '515', 'tabId': 31, 'timeStamp': 1646914693320.18, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/auto.svg'}"
1646914693.320516, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/letaky.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '516', 'tabId': 31, 'timeStamp': 1646914693320.516, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/letaky.svg'}"
1646914693.320644, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/obrazky.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '517', 'tabId': 31, 'timeStamp': 1646914693320.6438, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/obrazky.svg'}"
1646914693.320713, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/volna-mista.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '518', 'tabId': 31, 'timeStamp': 1646914693320.7131, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/volna-mista.svg'}"
1646914693.3208158, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/zbozi.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '519', 'tabId': 31, 'timeStamp': 1646914693320.816, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/zbozi.svg'}"
1646914693.321004, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/slovnik.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '520', 'tabId': 31, 'timeStamp': 1646914693321.004, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/slovnik.svg'}"
1646914693.321405, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/recepty.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '521', 'tabId': 31, 'timeStamp': 1646914693321.405, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/recepty.svg'}"
1646914693.321596, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/deniky.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '522', 'tabId': 31, 'timeStamp': 1646914693321.596, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/deniky.svg'}"
1646914693.321668, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/dovolena.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '523', 'tabId': 31, 'timeStamp': 1646914693321.668, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/dovolena.svg'}"
1646914693.321739, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/hry.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '524', 'tabId': 31, 'timeStamp': 1646914693321.739, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/hry.svg'}"
1646914693.321885, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/mobilni-aplikace.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '525', 'tabId': 31, 'timeStamp': 1646914693321.885, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/mobilni-aplikace.svg'}"
1646914693.321944, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/podcasty.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '526', 'tabId': 31, 'timeStamp': 1646914693321.944, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/podcasty.svg'}"
1646914693.322063, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/pohadky.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '527', 'tabId': 31, 'timeStamp': 1646914693322.063, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/pohadky.svg'}"
1646914693.322215, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/prohlizec.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '528', 'tabId': 31, 'timeStamp': 1646914693322.215, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/prohlizec.svg'}"
1646914693.32247, Browser, TLS,"d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/stream.svg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '529', 'tabId': 31, 'timeStamp': 1646914693322.47, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_static_QO_P/sEOoI/media/img/panel-sluzeb/abtest189/stream.svg'}"
1646914693.322696, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QI_BZ/ZBlmVB.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '530', 'tabId': 31, 'timeStamp': 1646914693322.696, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QI_BZ/ZBlmVB.png'}"
1646914693.322957, Browser, TLS,"d39-a.sdn.cz/d_39/c_img_QK_k/N2WGJ.jpeg?fl=cro%2C1%2C0%2C853%2C480%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '531', 'tabId': 31, 'timeStamp': 1646914693322.957, 'type': 'image', 'url': 'https://d39-a.sdn.cz/d_39/c_img_QK_k/N2WGJ.jpeg?fl=cro%2C1%2C0%2C853%2C480%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.323059, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QJ_Bh/mBlmWQ.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '532', 'tabId': 31, 'timeStamp': 1646914693323.059, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QJ_Bh/mBlmWQ.png'}"
1646914693.323247, Browser, TLS,"d15-a.sdn.cz/d_15/c_img_QJ_l/XnfDRw.jpeg?fl=cro%2C0%2C89%2C1280%2C720%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '533', 'tabId': 31, 'timeStamp': 1646914693323.247, 'type': 'image', 'url': 'https://d15-a.sdn.cz/d_15/c_img_QJ_l/XnfDRw.jpeg?fl=cro%2C0%2C89%2C1280%2C720%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.323405, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gQ_BM/pIhBaID.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '534', 'tabId': 31, 'timeStamp': 1646914693323.405, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gQ_BM/pIhBaID.png'}"
1646914693.323502, Browser, TLS,"www.seznam.cz/favicons/super/images/top_foto1/0000009010790607/EV0CCcApyBxGH0Vi6yQtMg/6229b43dbf2ea16a31330600-392312.jpg","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '535', 'tabId': 31, 'timeStamp': 1646914693323.502, 'type': 'image', 'url': 'https://www.seznam.cz/favicons/super/images/top_foto1/0000009010790607/EV0CCcApyBxGH0Vi6yQtMg/6229b43dbf2ea16a31330600-392312.jpg'}"
1646914693.323639, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gR_BM/HdkBZN6.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '536', 'tabId': 31, 'timeStamp': 1646914693323.639, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gR_BM/HdkBZN6.png'}"
1646914693.323824, Browser, TLS,"d16-a.sdn.cz/d_16/c_img_QI_e/hcRDT.jpeg?fl=cro%2C0%2C0%2C999%2C564%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '537', 'tabId': 31, 'timeStamp': 1646914693323.824, 'type': 'image', 'url': 'https://d16-a.sdn.cz/d_16/c_img_QI_e/hcRDT.jpeg?fl=cro%2C0%2C0%2C999%2C564%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.323904, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gT_BM/UtBBbqV.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '538', 'tabId': 31, 'timeStamp': 1646914693323.904, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gT_BM/UtBBbqV.png'}"
1646914693.324163, Browser, TLS,"d11-a.sdn.cz/d_11/c_img_QJ_h/p7cl.png?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '539', 'tabId': 31, 'timeStamp': 1646914693324.1628, 'type': 'image', 'url': 'https://d11-a.sdn.cz/d_11/c_img_QJ_h/p7cl.png?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.32428, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QK_Bc/VlQVjV.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '540', 'tabId': 31, 'timeStamp': 1646914693324.28, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QK_Bc/VlQVjV.png'}"
1646914693.324415, Browser, TLS,"d50-a.sdn.cz/d_50/c_img_QO_i/iNoBN/klum-spears-ratajkowski.jpeg?fl=cro%2C0%2C0%2C3200%2C1800%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '541', 'tabId': 31, 'timeStamp': 1646914693324.415, 'type': 'image', 'url': 'https://d50-a.sdn.cz/d_50/c_img_QO_i/iNoBN/klum-spears-ratajkowski.jpeg?fl=cro%2C0%2C0%2C3200%2C1800%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.324548, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QQ_Cn/s65hSq.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '542', 'tabId': 31, 'timeStamp': 1646914693324.548, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QQ_Cn/s65hSq.png'}"
1646914693.324642, Browser, TLS,"d62-a.sdn.cz/d_62/c_img_gV_j/XEkBP/img-8081.mpo?fl=cro%2C0%2C166%2C1920%2C1080%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '543', 'tabId': 31, 'timeStamp': 1646914693324.6418, 'type': 'image', 'url': 'https://d62-a.sdn.cz/d_62/c_img_gV_j/XEkBP/img-8081.mpo?fl=cro%2C0%2C166%2C1920%2C1080%7Cres%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.324749, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gY_BO/4Tr0ZR.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '544', 'tabId': 31, 'timeStamp': 1646914693324.749, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gY_BO/4Tr0ZR.png'}"
1646914693.324838, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QR_Cg/GvXgre.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '545', 'tabId': 31, 'timeStamp': 1646914693324.838, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QR_Cg/GvXgre.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.324977, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QJ_o/gEHBhkh.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '546', 'tabId': 31, 'timeStamp': 1646914693324.9768, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QJ_o/gEHBhkh.png'}"
1646914693.325177, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gW_BP/3WGWOC.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '547', 'tabId': 31, 'timeStamp': 1646914693325.177, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gW_BP/3WGWOC.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.325293, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gY_BO/FkFedQ.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '548', 'tabId': 31, 'timeStamp': 1646914693325.293, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gY_BO/FkFedQ.png'}"
1646914693.325507, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QI_BY/FPlBTV6.webp?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '549', 'tabId': 31, 'timeStamp': 1646914693325.5068, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QI_BY/FPlBTV6.webp?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.325624, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QL_Bh/EN6CBzU.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '550', 'tabId': 31, 'timeStamp': 1646914693325.624, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QL_Bh/EN6CBzU.png'}"
1646914693.325732, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gX_BN/uRkacb.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '551', 'tabId': 31, 'timeStamp': 1646914693325.732, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gX_BN/uRkacb.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.325813, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QL_Bi/NozjOm.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '552', 'tabId': 31, 'timeStamp': 1646914693325.813, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QL_Bi/NozjOm.png'}"
1646914693.325985, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_QL_Bi/sAejOs.png?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '553', 'tabId': 31, 'timeStamp': 1646914693325.9849, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_QL_Bi/sAejOs.png?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.326082, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gX_BN/wXvEmV.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '554', 'tabId': 31, 'timeStamp': 1646914693326.082, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gX_BN/wXvEmV.png'}"
1646914693.326211, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gY_BO/OIJvIz.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '555', 'tabId': 31, 'timeStamp': 1646914693326.211, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gY_BO/OIJvIz.jpeg?fl=res%2C580%2C%2C3%7Cwebp%2C70%2C0'}"
1646914693.326424, Browser, TLS,"d32-a.sdn.cz/d_32/c_img_gT_BM/9T4BUwB.png","{'frameId': 0, 'initiator': 'https://www.seznam.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '556', 'tabId': 31, 'timeStamp': 1646914693326.4238, 'type': 'image', 'url': 'https://d32-a.sdn.cz/d_32/c_img_gT_BM/9T4BUwB.png'}"
