timestamp, source,"url","data"
1646701832.638898, Browser, TLS,"www.vut.cz/i/www_base/lib_www/vut-lib/lib-lite.pack.js?v=5","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12880', 'tabId': 178, 'timeStamp': 1646701832638.898, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/lib_www/vut-lib/lib-lite.pack.js?v=5'}"
1646701832.638978, Browser, TLS,"www.vut.cz/i/www_base/lib_www/jquery/jquery-1.11.2.min.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12881', 'tabId': 178, 'timeStamp': 1646701832638.978, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/lib_www/jquery/jquery-1.11.2.min.js'}"
1646701832.639063, Browser, TLS,"www.vut.cz/i/www_base/lib_www/jquery/jquery-migrate-1.2.1.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12882', 'tabId': 178, 'timeStamp': 1646701832639.063, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/lib_www/jquery/jquery-migrate-1.2.1.js'}"
1646701832.639149, Browser, TLS,"www.vut.cz/i/www_base/js/form.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12883', 'tabId': 178, 'timeStamp': 1646701832639.149, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/js/form.js'}"
1646701832.6396, Browser, TLS,"www.vut.cz/i/www_base/lib_www/jquery/external/fancybox/jquery.fancybox.pack.js?v=2","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12884', 'tabId': 178, 'timeStamp': 1646701832639.6, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/lib_www/jquery/external/fancybox/jquery.fancybox.pack.js?v=2'}"
1646701832.639701, Browser, TLS,"www.vut.cz/i/www_base/lib_www/ed/console.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12885', 'tabId': 178, 'timeStamp': 1646701832639.701, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/lib_www/ed/console.js'}"
1646701832.639781, Browser, TLS,"www.vut.cz/i/www_base/lib_www/vut-lib/VutAjax/vut.ajax.pack.js?v=28","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12886', 'tabId': 178, 'timeStamp': 1646701832639.781, 'type': 'script', 'url': 'https://www.vut.cz/i/www_base/lib_www/vut-lib/VutAjax/vut.ajax.pack.js?v=28'}"
1646701832.639876, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/js/modernizr.min.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12887', 'tabId': 178, 'timeStamp': 1646701832639.876, 'type': 'script', 'url': 'https://www.vut.cz/i/images/layout_portal2018/js/modernizr.min.js'}"
1646701832.640019, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/js/cookies.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12888', 'tabId': 178, 'timeStamp': 1646701832640.019, 'type': 'script', 'url': 'https://www.vut.cz/i/images/layout_portal2018/js/cookies.js'}"
1646701832.649061, Browser, TLS,"www.googletagmanager.com/gtm.js?id=GTM-WCCFFS","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12889', 'tabId': 178, 'timeStamp': 1646701832649.061, 'type': 'script', 'url': 'https://www.googletagmanager.com/gtm.js?id=GTM-WCCFFS'}"
1646701832.654305, Browser, TLS,"www.vut.cz/i/css/print.css","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12890', 'tabId': 178, 'timeStamp': 1646701832654.305, 'type': 'stylesheet', 'url': 'https://www.vut.cz/i/css/print.css'}"
1646701832.665087, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/bg/icons-svg.svg#icon-symbol","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12891', 'tabId': 178, 'timeStamp': 1646701832665.087, 'type': 'image', 'url': 'https://www.vut.cz/i/images/layout_portal2018/bg/icons-svg.svg#icon-symbol'}"
1646701832.666273, Browser, TLS,"www.vut.cz/i/css/fonts/open-sans-regular.woff2","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12892', 'tabId': 178, 'timeStamp': 1646701832666.2732, 'type': 'font', 'url': 'https://www.vut.cz/i/css/fonts/open-sans-regular.woff2'}"
1646701832.666344, Browser, TLS,"www.vut.cz/i/css/fonts/vafle-regular.woff2","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12893', 'tabId': 178, 'timeStamp': 1646701832666.344, 'type': 'font', 'url': 'https://www.vut.cz/i/css/fonts/vafle-regular.woff2'}"
1646701832.678057, Browser, TLS,"www.vutbr.cz/spoluprace/skoda-logo-jpg-p170522","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12894', 'tabId': 178, 'timeStamp': 1646701832678.057, 'type': 'image', 'url': 'https://www.vutbr.cz/spoluprace/skoda-logo-jpg-p170522'}"
1646701832.678139, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/spotify_logo.svg","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12895', 'tabId': 178, 'timeStamp': 1646701832678.139, 'type': 'image', 'url': 'https://www.vut.cz/i/images/layout_portal2018/spotify_logo.svg'}"
1646701832.678248, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/hr_award_icon.svg","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12896', 'tabId': 178, 'timeStamp': 1646701832678.248, 'type': 'image', 'url': 'https://www.vut.cz/i/images/layout_portal2018/hr_award_icon.svg'}"
1646701832.678393, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/js/svg4everybody.min.js?t=15033006264078","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12897', 'tabId': 178, 'timeStamp': 1646701832678.3928, 'type': 'script', 'url': 'https://www.vut.cz/i/images/layout_portal2018/js/svg4everybody.min.js?t=15033006264078'}"
1646701832.678611, Browser, TLS,"cdn.polyfill.io/v2/polyfill.min.js?features=default,Array.prototype.find,Array.prototype.includes","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12898', 'tabId': 178, 'timeStamp': 1646701832678.611, 'type': 'script', 'url': 'https://cdn.polyfill.io/v2/polyfill.min.js?features=default,Array.prototype.find,Array.prototype.includes'}"
1646701832.678783, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/js/app.js?t=4","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12899', 'tabId': 178, 'timeStamp': 1646701832678.783, 'type': 'script', 'url': 'https://www.vut.cz/i/images/layout_portal2018/js/app.js?t=4'}"
1646701832.679687, Browser, TLS,"www.vut.cz/i/images/layout_portal2018/img/bg/ext.svg","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12900', 'tabId': 178, 'timeStamp': 1646701832679.687, 'type': 'image', 'url': 'https://www.vut.cz/i/images/layout_portal2018/img/bg/ext.svg'}"
1646701832.680933, Browser, TLS,"www.vut.cz/i/media/document_images/fotogalerie_doc/ostra/154758/b-hero-header--13_1600.jpg","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12901', 'tabId': 178, 'timeStamp': 1646701832680.933, 'type': 'image', 'url': 'https://www.vut.cz/i/media/document_images/fotogalerie_doc/ostra/154758/b-hero-header--13_1600.jpg'}"
1646701832.682649, Browser, TLS,"www.vut.cz/i/css/fonts/open-sans-bold.woff2","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12902', 'tabId': 178, 'timeStamp': 1646701832682.649, 'type': 'font', 'url': 'https://www.vut.cz/i/css/fonts/open-sans-bold.woff2'}"
1646701832.685526, Browser, TLS,"www.vut.cz/i/www_base/css/icomoon/fonts/icomoon.ttf?l18pms","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12903', 'tabId': 178, 'timeStamp': 1646701832685.526, 'type': 'font', 'url': 'https://www.vut.cz/i/www_base/css/icomoon/fonts/icomoon.ttf?l18pms'}"
1646701832.698511, Browser, TLS,"www.vut.cz/i/css/fonts/open-sans-light.woff2","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12904', 'tabId': 178, 'timeStamp': 1646701832698.511, 'type': 'font', 'url': 'https://www.vut.cz/i/css/fonts/open-sans-light.woff2'}"
1646701832.737939, Browser, TLS,"cookiehub.net/c2/fefbe8d2.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12905', 'tabId': 178, 'timeStamp': 1646701832737.939, 'type': 'script', 'url': 'https://cookiehub.net/c2/fefbe8d2.js'}"
1646701832.748074, Browser, TLS,"www.google-analytics.com/analytics.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12906', 'tabId': 178, 'timeStamp': 1646701832748.074, 'type': 'script', 'url': 'https://www.google-analytics.com/analytics.js'}"
1646701832.751497, Browser, TLS,"www.google.com/pagead/landing?gcs=G111&gcd=G111&rnd=1598700448.1646701833&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&gtm=2wg370WCCFFS&auid=343107150.1646701348","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'POST', 'parentFrameId': -1, 'requestId': '12907', 'tabId': 178, 'timeStamp': 1646701832751.497, 'type': 'ping', 'url': 'https://www.google.com/pagead/landing?gcs=G111&gcd=G111&rnd=1598700448.1646701833&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&gtm=2wg370WCCFFS&auid=343107150.1646701348'}"
1646701832.752074, Browser, TLS,"www.googleadservices.com/pagead/conversion_async.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12908', 'tabId': 178, 'timeStamp': 1646701832752.074, 'type': 'script', 'url': 'https://www.googleadservices.com/pagead/conversion_async.js'}"
1646701832.75284, Browser, TLS,"connect.facebook.net/en_US/fbevents.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12909', 'tabId': 178, 'timeStamp': 1646701832752.84, 'type': 'script', 'url': 'https://connect.facebook.net/en_US/fbevents.js'}"
1646701832.757356, Browser, TLS,"cookiehub.net/c2/css/2.4.2.css","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12910', 'tabId': 178, 'timeStamp': 1646701832757.356, 'type': 'stylesheet', 'url': 'https://cookiehub.net/c2/css/2.4.2.css'}"
1646701832.764882, Browser, TLS,"googleads.g.doubleclick.net/pagead/viewthroughconversion/764199167/?random=1646701832763&cv=9&fst=1646701832763&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12911', 'tabId': 178, 'timeStamp': 1646701832764.882, 'type': 'script', 'url': 'https://googleads.g.doubleclick.net/pagead/viewthroughconversion/764199167/?random=1646701832763&cv=9&fst=1646701832763&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4'}"
1646701832.764995, Browser, TLS,"googleads.g.doubleclick.net/pagead/viewthroughconversion/822206946/?random=1646701832764&cv=9&fst=1646701832764&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12912', 'tabId': 178, 'timeStamp': 1646701832764.995, 'type': 'script', 'url': 'https://googleads.g.doubleclick.net/pagead/viewthroughconversion/822206946/?random=1646701832764&cv=9&fst=1646701832764&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4'}"
1646701832.766029, Browser, TLS,"www.google-analytics.com/plugins/ua/ec.js","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12913', 'tabId': 178, 'timeStamp': 1646701832766.0288, 'type': 'script', 'url': 'https://www.google-analytics.com/plugins/ua/ec.js'}"
1646701832.772718, Browser, TLS,"connect.facebook.net/signals/config/290594652490564?v=2.9.55&r=stable","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12914', 'tabId': 178, 'timeStamp': 1646701832772.718, 'type': 'script', 'url': 'https://connect.facebook.net/signals/config/290594652490564?v=2.9.55&r=stable'}"
1646701832.776039, Browser, TLS,"www.google-analytics.com/j/collect?v=1&_v=j96&aip=1&a=283575916&t=pageview&ni=0&cu=CZK&_s=1&dl=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ul=en-gb&de=UTF-8&dt=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&sd=24-bit&sr=1180x820&vp=679x716&je=0&_u=SCCACEIJBAAAAC~&jid=1791282469&gjid=934728558&cid=38055891.1646701348&tid=UA-5982881-4&_gid=58351426.1646701348&_r=1&_slc=1&cd5=out&cd6=%7B%22browserSize%22%3A%22700x700%22%7D&cd19=2022-03-08T02%3A10%3A32.744%2B01%3A00&cd20=2022-03-08T02%3A10%3A32.744%2B01%3A00&cg1=Spolupr%C3%A1ce%20s%20VUT&cg2=cs&cg3=Spolupr%C3%A1ce%20s%20VUT&cg5=menu.main&z=2036210595","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'POST', 'parentFrameId': -1, 'requestId': '12915', 'tabId': 178, 'timeStamp': 1646701832776.0388, 'type': 'xmlhttprequest', 'url': 'https://www.google-analytics.com/j/collect?v=1&_v=j96&aip=1&a=283575916&t=pageview&ni=0&cu=CZK&_s=1&dl=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ul=en-gb&de=UTF-8&dt=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&sd=24-bit&sr=1180x820&vp=679x716&je=0&_u=SCCACEIJBAAAAC~&jid=1791282469&gjid=934728558&cid=38055891.1646701348&tid=UA-5982881-4&_gid=58351426.1646701348&_r=1&_slc=1&cd5=out&cd6=%7B%22browserSize%22%3A%22700x700%22%7D&cd19=2022-03-08T02%3A10%3A32.744%2B01%3A00&cd20=2022-03-08T02%3A10%3A32.744%2B01%3A00&cg1=Spolupr%C3%A1ce%20s%20VUT&cg2=cs&cg3=Spolupr%C3%A1ce%20s%20VUT&cg5=menu.main&z=2036210595'}"
1646701832.782981, Browser, TLS,"www.facebook.com/tr/?id=290594652490564&ev=PageView&dl=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&rl=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&if=false&ts=1646701832782&sw=1180&sh=820&v=2.9.55&r=stable&ec=0&o=30&fbp=fb.1.1646701349451.431221731&it=1646701832772&coo=false&rqm=GET","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12916', 'tabId': 178, 'timeStamp': 1646701832782.981, 'type': 'image', 'url': 'https://www.facebook.com/tr/?id=290594652490564&ev=PageView&dl=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&rl=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&if=false&ts=1646701832782&sw=1180&sh=820&v=2.9.55&r=stable&ec=0&o=30&fbp=fb.1.1646701349451.431221731&it=1646701832772&coo=false&rqm=GET'}"
1646701832.79807, Browser, TLS,"www.vut.cz/spoluprace/skoda-logo-jpg-p170522","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12894', 'tabId': 178, 'timeStamp': 1646701832798.07, 'type': 'image', 'url': 'https://www.vut.cz/spoluprace/skoda-logo-jpg-p170522'}"
1646701833.146107, Browser, TLS,"googleads.g.doubleclick.net/pagead/landing?gcs=G111&gcd=G111&rnd=1598700448.1646701833&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&gtm=2wg370WCCFFS&auid=343107150.1646701348","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12907', 'tabId': 178, 'timeStamp': 1646701833146.107, 'type': 'ping', 'url': 'https://googleads.g.doubleclick.net/pagead/landing?gcs=G111&gcd=G111&rnd=1598700448.1646701833&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&gtm=2wg370WCCFFS&auid=343107150.1646701348'}"
1646701833.147549, Browser, TLS,"www.google.com/pagead/1p-user-list/764199167/?random=1646701832763&cv=9&fst=1646701200000&num=1&bg=ffffff&guid=ON&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&async=1&fmt=3&is_vtc=1&random=2328587160&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12917', 'tabId': 178, 'timeStamp': 1646701833147.5488, 'type': 'image', 'url': 'https://www.google.com/pagead/1p-user-list/764199167/?random=1646701832763&cv=9&fst=1646701200000&num=1&bg=ffffff&guid=ON&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&async=1&fmt=3&is_vtc=1&random=2328587160&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y'}"
1646701833.147709, Browser, TLS,"www.google.cz/pagead/1p-user-list/764199167/?random=1646701832763&cv=9&fst=1646701200000&num=1&bg=ffffff&guid=ON&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&async=1&fmt=3&is_vtc=1&random=2328587160&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12918', 'tabId': 178, 'timeStamp': 1646701833147.709, 'type': 'image', 'url': 'https://www.google.cz/pagead/1p-user-list/764199167/?random=1646701832763&cv=9&fst=1646701200000&num=1&bg=ffffff&guid=ON&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&async=1&fmt=3&is_vtc=1&random=2328587160&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y'}"
1646701833.1481173, Browser, TLS,"www.google.com/pagead/1p-user-list/822206946/?random=1646701832764&cv=9&fst=1646701200000&num=1&bg=ffffff&guid=ON&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&async=1&fmt=3&is_vtc=1&random=3387838014&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","{'frameId': 0, 'initiator': 'https://www.vut.cz', 'method': 'GET', 'parentFrameId': -1, 'requestId': '12919', 'tabId': 178, 'timeStamp': 1646701833148.1172, 'type': 'image', 'url': 'https://www.google.com/pagead/1p-user-list/822206946/?random=1646701832764&cv=9&fst=1646701200000&num=1&bg=ffffff&guid=ON&u_h=820&u_w=1180&u_ah=795&u_aw=1180&u_cd=24&u_his=12&u_tz=60&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg370&sendb=1&frm=0&url=https%3A%2F%2Fwww.vut.cz%2Fspoluprace&ref=https%3A%2F%2Fwww.vut.cz%2Fzivot%2Fkoleje&tiba=Spolupr%C3%A1ce%20s%20VUT%20%E2%80%93%20VUT&async=1&fmt=3&is_vtc=1&random=3387838014&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y'}"
