1647894753.370542, Browser, HTTP,"example.com/","{'frameId': 0, 'method': 'GET', 'parentFrameId': -1, 'requestId': '324', 'tabId': 37, 'timeStamp': 1647894753370.542, 'type': 'main_frame', 'url': 'http://example.com/'}"
1647894753.6001737, Browser, HTTP,"example.com/","{'frameId': 0, 'fromCache': True, 'ip': '93.184.216.34', 'method': 'GET', 'parentFrameId': -1, 'requestId': '324', 'statusCode': 200, 'statusLine': 'HTTP/1.1 200 OK', 'tabId': 37, 'timeStamp': 1647894753600.1738, 'type': 'main_frame', 'url': 'http://example.com/'}"
1647894753.675367, Browser, HTTP,"example.com/favicon.ico","{'frameId': 0, 'initiator': 'http://example.com', 'method': 'GET', 'parentFrameId': -1, 'requestId': '326', 'tabId': 37, 'timeStamp': 1647894753675.3672, 'type': 'image', 'url': 'http://example.com/favicon.ico'}"
1647894753.785181, Browser, HTTP,"example.com/favicon.ico","{'frameId': 0, 'fromCache': False, 'initiator': 'http://example.com', 'ip': '93.184.216.34', 'method': 'GET', 'parentFrameId': -1, 'requestId': '326', 'statusCode': 404, 'statusLine': 'HTTP/1.1 404 Not Found', 'tabId': 37, 'timeStamp': 1647894753785.1812, 'type': 'image', 'url': 'http://example.com/favicon.ico'}"
